x,y,z,mesh-z-velocity
-0.001895509,0.007721643,-0.024829203,0
-0.002353716,0.007752307,-0.025026349,0
-0.005130582,0.007915323,-0.026211863,0
-0.004668068,0.007894353,-0.026009204,0
-0.004204587,0.00787002,-0.025809966,0
-0.003740741,0.007842789,-0.025613138,0
-0.003277188,0.007813508,-0.025417617,0
-0.002814602,0.007783102,-0.025222311,0
-0.00518763,0.007984006,-0.026707998,0
-0.00524381,0.008049882,-0.027202668,0
-0.005298163,0.008112886,-0.027695036,0
-0.005348951,0.008172962,-0.028184356,0
-0.000607216,0.007780776,-0.025235126,0
-0.001028883,0.007737958,-0.024934284,0
-0.001485682,0.007768702,-0.025134608,0
-0.001945528,0.007799566,-0.025331633,0
-0.002407212,0.007830442,-0.025526553,0
-0.004725335,0.007965796,-0.026503863,0
-0.004261991,0.007943847,-0.02630409,0
-0.003798001,0.007918526,-0.026107686,0
-0.003333877,0.007890586,-0.025913477,0
-0.002870132,0.007860963,-0.025720172,0
-0.004782017,0.008034494,-0.026997099,0
-0.00483749,0.00810046,-0.027488405,0
-0.004890896,0.00816356,-0.027977118,0
-0.004942374,0.008223829,-0.028466394,0
-0.000654302,0.007853991,-0.025746783,0
-0.001071562,0.007813029,-0.025440045,0
-0.001535783,0.007844745,-0.025638692,0
-0.001999644,0.007876085,-0.025833538,0
-0.00246341,0.007906924,-0.026025832,0
-0.004319237,0.008015015,-0.026796775,0
-0.003855605,0.007991765,-0.026600739,0
-0.003391497,0.007965426,-0.026407877,0
-0.002927346,0.007936883,-0.026216781,0
-0.004375906,0.008083607,-0.027287679,0
-0.004431355,0.008149577,-0.02777637,0
-0.004484963,0.008212478,-0.028262312,0
-0.004537111,0.008272942,-0.028756568,0
-0.000718139,0.007926711,-0.026261495,0
-0.001125635,0.007887294,-0.025948048,0
-0.001593047,0.00791965,-0.026143884,0
-0.002058178,0.007951152,-0.026335636,0
-0.002522228,0.007981649,-0.026524415,0
-0.003913289,0.008062578,-0.027092004,0
-0.003449842,0.008038021,-0.026900522,0
-0.00298604,0.008010785,-0.026711976,0
-0.003970597,0.008131011,-0.027581111,0
-0.004129966,0.008320567,-0.029063918,0
-0.004026856,0.00819674,-0.028067961,0
-0.00408219,0.008259487,-0.028556414,0
-0.000791776,0.007998736,-0.026778286,0
-0.001189531,0.0079607,-0.026458457,0
-0.001656266,0.007993355,-0.026650665,0
-0.002120125,0.008024723,-0.026838116,0
-0.002582853,0.008054604,-0.027021905,0
-0.003508562,0.008108418,-0.027390845,0
-0.003045703,0.008082681,-0.027205078,0
-0.003709243,0.008365882,-0.029385246,0
-0.003567261,0.008176366,-0.027878193,0
-0.003679886,0.008303667,-0.028857475,0
-0.003624762,0.008241167,-0.028362311,0
-0.000870445,0.008069887,-0.02729672,0
-0.001259895,0.008033167,-0.026971372,0
-0.001723374,0.008065945,-0.027159557,0
-0.002183775,0.008096829,-0.027340641,0
-0.002644123,0.00812563,-0.027516775,0
-0.003105956,0.008152353,-0.027694732,0
-0.003281929,0.008344236,-0.029162681,0
-0.003167207,0.008219175,-0.028179942,0
-0.003227412,0.008282672,-0.028663285,0
-0.000953689,0.0081405,-0.027819363,0
-0.001334347,0.008104902,-0.02748795,0
-0.002910736,0.00837095,-0.029383104,0
-0.001792376,0.008137656,-0.027671928,0
-0.002246507,0.008167096,-0.027841263,0
-0.002705232,0.008193878,-0.02800482,0
-0.002832963,0.008317296,-0.028941236,0
-0.002769589,0.008257537,-0.028476467,0
-0.001042785,0.008211084,-0.028351201,0
-0.001412161,0.008176261,-0.028011454,0
-0.002487986,0.008355733,-0.029277666,0
-0.001861454,0.008208676,-0.028192012,0
-0.00230179,0.008233522,-0.028329415,0
-0.002379742,0.00829485,-0.028794736,0
-0.001494501,0.008247588,-0.028547771,0
-0.002050361,0.00833822,-0.029182887,0
-0.001928799,0.008276086,-0.028701896,0
-0.001591974,0.008314618,-0.029064739,0
-0.002334199,0.008105566,-0.050652344,0
-0.002354456,0.010366661,-0.049037874,0
-0.002743073,0.010320876,-0.048708364,0
-0.002962527,0.008213612,-0.049473602,0
-0.002605649,0.008139246,-0.049813583,0
-0.001571259,0.010422111,-0.049677517,0
-0.001494355,0.01040329,-0.049158078,0
-0.001963934,0.010401656,-0.049360458,0
-0.001886143,0.010379928,-0.048837613,0
-0.00320568,0.008208524,-0.048624616,0
-0.003503108,0.010140308,-0.047060013,0
0.000292648,0.005828296,-0.051792637,0
0.000398077,0.005388882,-0.051657736,0
0.001753309,0.009688851,-0.050645102,0
0.002810907,0.009022728,-0.051089749,0
-0.00285708,0.00815159,-0.048967812,0
-0.002250309,0.008042687,-0.050152216,0
-0.001903519,0.007923153,-0.050491054,0
-0.001099939,0.010407813,-0.049474612,0
-0.001177345,0.010424693,-0.049990863,0
0.000535127,0.010173956,-0.050265964,0
-0.000315674,0.010351679,-0.050111368,0
0.000157337,0.01026491,-0.049925376,0
-0.000705583,0.010390921,-0.049791157,0
-0.002160889,0.007974885,-0.049652234,0
0.003187373,0.008678697,-0.051079813,0
-0.004722185,0.009890913,-0.04523446,0
-0.004497203,0.009979278,-0.046101615,0
-0.004159314,0.010033772,-0.046432044,0
-0.003826798,0.010087904,-0.046754029,0
-0.00319426,0.010188071,-0.047327798,0
-0.003051287,0.010234436,-0.047789883,0
-0.00438785,0.009945749,-0.045573767,0
-0.004544796,0.008124045,-0.045375433,0
0.000168821,0.006140088,-0.051447887,0
-5.85E-05,0.006537176,-0.051581908,0
-0.000276732,0.006801353,-0.051233526,0
-0.000525599,0.00704251,-0.0508851,0
-0.000872474,0.007348901,-0.051025603,0
0.002589824,0.009145229,-0.050649147,0
0.002182519,0.009434778,-0.050650399,0
0.002973134,0.00881559,-0.050645124,0
-0.002274151,0.01034177,-0.048508871,0
-0.00266094,0.010292554,-0.048165072,0
-0.001803087,0.010355215,-0.048316587,0
-0.002508809,0.008074385,-0.049310591,0
-0.001022247,0.010388487,-0.048956275,0
-0.001415902,0.010381491,-0.048638988,0
-0.002763009,0.008089324,-0.048463259,0
-0.003408191,0.010109651,-0.046565633,0
-0.003096676,0.010162484,-0.046889111,0
-0.003120188,0.008152757,-0.048122209,0
-0.003416818,0.00814958,-0.047285125,0
0.001532847,0.009789138,-0.05020253,0
0.001036859,0.010005892,-0.050119668,0
-0.000626273,0.010372471,-0.049273882,0
0.000335687,0.005713815,-0.051316455,0
0.000409954,0.004491067,-0.051404595,0
0.000437394,0.004942393,-0.051524851,0
0.003975869,0.004270804,-0.051568318,0
0.004073682,0.004385381,-0.051212452,0
0.004197003,0.004724682,-0.051319152,0
0.000632501,0.010141146,-0.049746484,0
-0.000231705,0.010331511,-0.049595922,0
0.0017639,0.009666718,-0.049762893,0
0.004410551,0.005694501,-0.051055189,0
0.003931732,0.007594638,-0.050688386,0
0.003656174,0.008030962,-0.050646905,0
0.003330258,0.008444813,-0.05064315,0
0.000437064,0.005266561,-0.051187366,0
0.001966711,0.009550943,-0.050203696,0
0.002376929,0.009277007,-0.050203461,0
0.000241912,0.010241336,-0.049403653,0
-0.002413318,0.008006923,-0.048807427,0
-0.002068983,0.007903586,-0.049152154,0
-0.001819616,0.00785221,-0.049994063,0
-0.001489464,0.007706149,-0.050336745,0
-0.001731976,0.007777648,-0.049497206,0
-0.000799981,0.007260121,-0.05053699,0
-0.001172877,0.007538231,-0.050680537,0
-0.001094887,0.007455134,-0.050189573,0
0.003462846,0.008215487,-0.050199062,0
0.003508377,0.003421214,-0.051263381,0
0.002660674,0.002497959,-0.051529583,0
-0.00451418,0.008080824,-0.044880908,0
-0.004271453,0.009910606,-0.045045614,0
-0.004600694,0.009854898,-0.044703703,0
-0.004133653,0.00812225,-0.045666318,0
-0.003726753,0.010055636,-0.046239298,0
-0.00405401,0.010000813,-0.04590857,0
-0.004157474,0.008161638,-0.046160411,0
-0.003745424,0.008139073,-0.046456978,0
-0.003347713,0.008099548,-0.046773385,0
-0.002535939,0.010265485,-0.047636587,0
-0.002816785,0.010215406,-0.047264833,0
-0.002686629,0.010186333,-0.046759188,0
-0.002987507,0.010132554,-0.046405051,0
-0.000261624,0.002683108,-0.050351169,0
-0.000532141,0.002357172,-0.050302755,0
-0.000817964,0.002031992,-0.050069399,0
-0.001510982,0.001440442,-0.049773261,0
0.004400841,0.006176796,-0.050944652,0
0.004156365,0.007133419,-0.050764263,0
0.004314882,0.006657887,-0.050846234,0
0.000162316,0.003469649,-0.050780088,0
2.61E-05,0.003133514,-0.05047841,0
-0.003939153,0.009966604,-0.045384496,0
-0.003292339,0.010078046,-0.04606026,0
-0.003608374,0.010022748,-0.045721382,0
-0.004121078,0.008082002,-0.04517531,0
-0.003823217,0.009930264,-0.044857968,0
0.000219832,0.006024974,-0.050970148,0
-2.91E-06,0.006429773,-0.051099893,0
5.52E-05,0.006319796,-0.050620615,0
-0.000213702,0.006698693,-0.050750464,0
-0.000455924,0.006945575,-0.050400153,0
0.002765292,0.00896401,-0.050204605,0
0.003126962,0.008611076,-0.050204277,0
0.002168621,0.009415667,-0.049753312,0
-0.002179249,0.010314766,-0.047983941,0
-0.001713581,0.010327479,-0.047798142,0
-0.001336663,0.010356415,-0.048121542,0
-0.000152523,0.010311604,-0.0490738,0
-0.00054944,0.010352604,-0.048752144,0
-0.00094585,0.0103664,-0.048436861,0
-0.002676807,0.008028119,-0.047958985,0
-0.002322914,0.007939385,-0.048304457,0
-0.002067754,0.010285826,-0.0474624,0
-0.003041101,0.008097772,-0.047617871,0
-0.0029646,0.008043094,-0.047109604,0
0.001376635,0.009862928,-0.049795631,0
0.001065298,0.009994662,-0.049534488,0
0.000706949,0.01011839,-0.049205001,0
0.001944042,0.009564205,-0.049292516,0
0.001510295,0.009801826,-0.049340948,0
0.000382743,0.005591275,-0.050843459,0
0.000273187,0.005908728,-0.050495047,0
0.000469532,0.004805261,-0.051062867,0
0.000325207,0.003878044,-0.050837968,0
0.000431445,0.004337063,-0.050946221,0
0.00375913,0.003826076,-0.051362928,0
0.003948923,0.004079679,-0.051047798,0
0.004139762,0.004462752,-0.050866116,0
0.004342713,0.005212088,-0.051175896,0
0.004281997,0.004897074,-0.050808478,0
0.000448839,0.00417171,-0.050470572,0
0.004396606,0.005850094,-0.050583974,0
0.004374737,0.005369116,-0.050696131,0
0.000478461,0.005134408,-0.050719295,0
0.003775977,0.007752121,-0.050165731,0
0.004036868,0.007276662,-0.050284009,0
0.00256487,0.009119134,-0.049759209,0
0.002932699,0.008785799,-0.049763158,0
-0.000476334,0.010330719,-0.048225913,0
-7.84E-05,0.01029228,-0.04854412,0
0.000317687,0.010221639,-0.048873905,0
-0.001643217,0.007700772,-0.049000155,0
-0.001978227,0.007830775,-0.04865187,0
-0.001406355,0.007627991,-0.049842983,0
-0.001320645,0.007547359,-0.049349207,0
-0.000724264,0.007169136,-0.05004954,0
-0.001013644,0.007369841,-0.049699109,0
0.003777632,0.007703651,-0.049680926,0
0.003560485,0.008047028,-0.049750131,0
0.00326762,0.008424225,-0.049762215,0
0.003212003,0.003034958,-0.051278412,0
0.002940741,0.002720747,-0.051282585,0
0.003741897,0.003649054,-0.050821424,0
0.003426794,0.003190956,-0.050865624,0
0.002125887,0.00184717,-0.051010538,0
0.002400126,0.002168463,-0.051266935,0
0.002739507,0.002431054,-0.051026236,0
-0.004692318,0.009716957,-0.043297712,0
-0.004471404,0.008034475,-0.044388276,0
-0.004806296,0.007965845,-0.043594986,0
-0.00441748,0.007986235,-0.043897737,0
-0.004089968,0.008037305,-0.044686824,0
-0.004153993,0.009873219,-0.044515979,0
-0.004481228,0.009816411,-0.044172585,0
-0.004365203,0.009775273,-0.043641269,0
-0.003713716,0.00806043,-0.045462385,0
-0.003697832,0.008094488,-0.045945931,0
-0.002888254,0.007988154,-0.046595555,0
-0.00328029,0.008048698,-0.04624765,0
-0.001260073,0.01032805,-0.047607157,0
-0.000874098,0.010341279,-0.047918547,0
-0.002387277,0.010237734,-0.047114033,0
-0.002262957,0.01020587,-0.046596453,0
-0.002571006,0.010155157,-0.04626675,0
-0.001951709,0.010254161,-0.046940461,0
-0.001619958,0.010296692,-0.047280863,0
-0.001186091,0.01029686,-0.047096867,0
-0.002862464,0.010100652,-0.04590207,0
-0.004813866,0.009563119,-0.041900039,0
-0.001775983,0.001205624,-0.049390987,0
0.001840882,0.001530872,-0.050741289,0
-4.80E-05,0.002875438,-0.049971018,0
-0.000378592,0.002425642,-0.04984865,0
-0.000673718,0.002049532,-0.049538467,0
-0.001074367,0.001732737,-0.049667671,0
-0.001330178,0.001467493,-0.049276266,0
0.004345221,0.006331654,-0.050477665,0
0.004224787,0.006808046,-0.050378829,0
0.003961891,0.007362876,-0.049804006,0
0.000308279,0.003653413,-0.050328393,0
0.00018647,0.003284694,-0.050037295,0
0.000181541,0.003138935,-0.049602225,0
-0.003488113,0.009987813,-0.045199573,0
-0.00315026,0.010045839,-0.04554322,0
-0.003384016,0.007993362,-0.045241337,0
-0.003721956,0.008022933,-0.044977862,0
-0.003709461,0.00989138,-0.044328049,0
-0.003376805,0.009949707,-0.044671476,0
0.000116808,0.006211279,-0.050142813,0
-0.000148038,0.006595269,-0.050268862,0
-0.000383307,0.006848451,-0.049915772,0
0.00236689,0.009277321,-0.049309563,0
-0.001889318,0.007758408,-0.048151743,0
-8.01E-06,0.010271966,-0.048001066,0
-0.000410693,0.010306466,-0.047697842,0
-0.002594204,0.00796797,-0.047453735,0
-0.00223596,0.007873046,-0.047801685,0
-0.002511896,0.007908243,-0.046946917,0
0.001177471,0.009954096,-0.048999082,0
0.000785129,0.010098979,-0.048674468,0
0.000387725,0.010205123,-0.048341829,0
0.00084563,0.010088791,-0.048148643,0
0.001248953,0.009939692,-0.048469871,0
0.00217007,0.00943425,-0.048854653,0
0.001681494,0.009728039,-0.048794005,0
-0.001800917,0.007687006,-0.047652155,0
-0.001233784,0.007465851,-0.048855115,0
0.004372264,0.006003442,-0.050111756,0
0.004147289,0.006935875,-0.049900372,0
0.004018499,0.004088266,-0.050520252,0
0.000478807,0.004053404,-0.049992412,0
0.000502089,0.004660384,-0.050596759,0
0.000430982,0.005469059,-0.050372373,0
0.000330234,0.005795847,-0.050020907,0
0.000520199,0.005006898,-0.05025072,0
0.004218196,0.004583489,-0.050421309,0
0.004390013,0.005526102,-0.050220419,0
0.004337714,0.005052102,-0.050327495,0
0.000536678,0.004531454,-0.050126333,0
0.001277037,0.009948161,-0.047941387,0
0.00166157,0.009769638,-0.04820618,0
0.003407179,0.008250506,-0.049317464,0
0.002752908,0.00895859,-0.049319465,0
0.003100042,0.008613717,-0.04932059,0
0.002583439,0.009126336,-0.048878301,0
0.003668347,0.007876965,-0.049303725,0
0.003899864,0.007468963,-0.049319383,0
-0.001465717,0.007546318,-0.048006088,0
-0.001554572,0.007623402,-0.048502952,0
-0.000929957,0.007283926,-0.049208254,0
-7.85E-05,0.006493626,-0.049787939,0
-0.00064552,0.00707797,-0.049562048,0
-0.00056368,0.006987521,-0.049074188,0
0.00039207,0.005688071,-0.049546655,0
0.003095418,0.002761211,-0.050829623,0
0.003344636,0.00296774,-0.050510686,0
0.004024447,0.003947054,-0.050066818,0
0.00384096,0.003648601,-0.050278272,0
0.00360111,0.003297786,-0.050422754,0
0.002219301,0.001786951,-0.050532114,0
0.002489473,0.002103024,-0.050761312,0
0.002837089,0.002381931,-0.050534621,0
-0.004750555,0.007917,-0.043100893,0
-0.004694328,0.007866938,-0.042606484,0
-0.004582501,0.009671741,-0.042767763,0
-0.004252197,0.009731506,-0.043110058,0
-0.004035087,0.007989184,-0.044203479,0
-0.004358316,0.007936874,-0.043406788,0
-0.003972049,0.007939379,-0.043718297,0
-0.003662544,0.007975145,-0.044510797,0
-0.004038144,0.009833315,-0.043984875,0
-0.00392383,0.009790851,-0.04345322,0
-0.00321584,0.007995166,-0.045691438,0
-0.00246446,0.010124725,-0.045810875,0
-0.002807723,0.007931312,-0.046075568,0
-0.00242571,0.007847612,-0.046439808,0
-0.000818449,0.010313964,-0.047406793,0
-0.002147937,0.010170942,-0.046074804,0
-0.001838265,0.010219507,-0.046414401,0
-0.001523772,0.010263213,-0.046763584,0
-0.000403084,0.010285327,-0.047193129,0
-0.000768735,0.010284507,-0.046898421,0
-0.001108022,0.010264165,-0.046598554,0
-0.002655655,0.010071652,-0.045377109,0
-0.003032957,0.010009175,-0.045018375,0
-0.002990489,0.007912487,-0.045195147,0
-0.00171959,0.010181895,-0.045874882,0
-0.004640023,0.007815321,-0.042111408,0
-0.004475515,0.009624212,-0.042238206,0
-0.004141471,0.009685214,-0.042579234,0
-0.004370788,0.009574779,-0.041709363,0
-0.001598375,0.001222515,-0.048899442,0
0.00155758,0.001221426,-0.050431687,0
0.001953862,0.001480027,-0.050264988,0
-6.05E-05,0.002724872,-0.049468964,0
-0.000324746,0.002347698,-0.049284127,0
-0.000579055,0.002030083,-0.049058128,0
-0.000914844,0.00175244,-0.049147326,0
-0.001147284,0.001498026,-0.048764642,0
-0.001434121,0.001232562,-0.048408065,0
-0.000312523,0.002234808,-0.048750848,0
0.004289094,0.006476517,-0.050004687,0
0.004086809,0.007058192,-0.049404051,0
0.004241692,0.00661134,-0.049522217,0
0.00434646,0.006148566,-0.049635787,0
0.004393935,0.005678764,-0.049745396,0
0.000531761,0.004020832,-0.049544714,0
0.000384563,0.003612246,-0.049729668,0
0.000363464,0.003393393,-0.049284913,0
0.000202184,0.003026279,-0.049108174,0
-0.003268548,0.009908906,-0.044138756,0
-0.003596239,0.009850008,-0.043796331,0
-0.003305137,0.007945726,-0.044822682,0
-0.00294043,0.009967343,-0.044479024,0
0.003558077,0.008068641,-0.048882913,0
0.003804205,0.007670401,-0.048911031,0
0.00018304,0.006106052,-0.049665388,0
-0.000307004,0.006752731,-0.049431384,0
0.000454614,0.010188688,-0.047805559,0
6.58E-05,0.010248729,-0.047424234,0
-7.59E-05,0.0102518,-0.046960961,0
-0.002325296,0.007782883,-0.045939222,0
-0.000844239,0.007198034,-0.048717152,0
-0.002149704,0.007807725,-0.047299098,0
-0.002061037,0.007742487,-0.046797495,0
-0.001710945,0.007616256,-0.047153711,0
-0.001965651,0.007675576,-0.04629916,0
0.00056685,0.010163574,-0.047287256,0
0.001313386,0.009951916,-0.047449723,0
0.000907942,0.010078788,-0.047632739,0
0.002038915,0.009550748,-0.048385892,0
0.002437378,0.009275095,-0.048449125,0
0.002322025,0.0093947,-0.048052389,0
-0.001375502,0.007469692,-0.047510054,0
-0.001056347,0.00730218,-0.047867358,0
-0.001145853,0.007384093,-0.048361044,0
0.002027799,0.009596068,-0.047864407,0
0.001673805,0.009791133,-0.047692314,0
0.00166047,0.009820608,-0.047272362,0
0.00430168,0.004750516,-0.049951945,0
0.004171565,0.004315011,-0.050042618,0
0.000580462,0.004431192,-0.049650554,0
0.000566305,0.004891833,-0.049779143,0
0.000482546,0.005353153,-0.049900997,0
0.004378805,0.005209677,-0.049851645,0
0.00062316,0.004282591,-0.049150169,0
0.000617577,0.004779368,-0.049303174,0
0.00403816,0.007209177,-0.048879497,0
0.002948096,0.00879558,-0.048878178,0
0.003274074,0.008440972,-0.048874985,0
0.003147614,0.008630099,-0.048428763,0
0.002803586,0.0089723,-0.048440505,0
0.003459556,0.008258279,-0.04842566,0
-4.54E-06,0.00639436,-0.049306799,0
-0.000478859,0.00689722,-0.04858603,0
-0.000226869,0.006658226,-0.048946586,0
0.000673444,0.004709936,-0.048842862,0
0.000600771,0.005148215,-0.048958022,0
0.000539383,0.005244341,-0.049428534,0
0.000458818,0.005586269,-0.049072057,0
0.000253993,0.006004393,-0.049187481,0
-0.000645547,-0.000370488,-0.049421053,0
-0.000266278,-0.000128806,-0.049626436,0
0.000488567,0.000399057,-0.05004032,0
0.000113137,0.000128693,-0.04983503,0
0.003151932,0.002660044,-0.050306272,0
0.004367121,0.004898231,-0.049479533,0
0.00344694,0.002964562,-0.050087254,0
0.004124148,0.004039284,-0.049654711,0
0.003932135,0.003648834,-0.049776245,0
0.003708158,0.003301476,-0.049933378,0
0.000904311,0.000682555,-0.050133899,0
0.002285138,0.001715385,-0.050117362,0
0.002584321,0.002026884,-0.050226744,0
0.002947379,0.002337723,-0.050038397,0
0.001329198,0.000947328,-0.050060179,0
-0.004237447,0.00783423,-0.04241991,0
-0.004297386,0.007886298,-0.042914312,0
-0.003810602,0.009745923,-0.042921845,0
-0.003593831,0.007924852,-0.044035811,0
-0.003906098,0.007888194,-0.043229431,0
-0.003522413,0.007872807,-0.043552831,0
-0.003226473,0.007894146,-0.044362765,0
-0.0031553,0.009866346,-0.043607462,0
-0.00348203,0.009806294,-0.043264925,0
-0.002830512,0.009925609,-0.043947991,0
-0.002687009,0.007865031,-0.045575235,0
-0.002100416,0.010125282,-0.04550606,0
0.00100529,0.010058582,-0.047131568,0
0.000717207,0.010130475,-0.046781223,0
0.000297382,0.010206765,-0.04690915,0
-0.001416857,0.010227933,-0.046243187,0
-0.000382803,0.010261219,-0.046688613,0
2.11E-05,0.010225932,-0.046525061,0
-0.001022458,0.010233076,-0.046142012,0
-0.000701957,0.010252666,-0.046388883,0
-0.001218226,0.010193503,-0.045712341,0
-0.002294591,0.010072452,-0.045068674,0
-0.002615552,0.010023887,-0.044808563,0
-0.002877399,0.007850212,-0.044712786,0
-0.002545266,0.007792466,-0.04507941,0
-0.001596208,0.010144212,-0.045344815,0
-0.001892902,0.010092921,-0.04497233,0
-0.004182037,0.007780598,-0.041923299,0
-0.003839645,0.007835223,-0.042736676,0
-0.004032579,0.009636631,-0.042049032,0
-0.003698389,0.009698525,-0.042391066,0
-0.003925368,0.009586056,-0.041519668,0
0.002130928,0.001481368,-0.049800556,0
0.001745116,0.001212754,-0.049928252,0
-3.36E-05,0.002622334,-0.048943963,0
-0.000689136,0.001829563,-0.048597138,0
-0.00099944,0.001504113,-0.048254061,0
-0.001294205,0.001231085,-0.047927696,0
-1.16E-05,0.002516452,-0.048427921,0
-0.000305919,0.002121738,-0.048240412,0
0.004208321,0.006743297,-0.049029727,0
0.00432867,0.006283963,-0.049155843,0
0.004397539,0.005821909,-0.049268842,0
0.004411184,0.005357649,-0.049376488,0
0.000238691,0.002940669,-0.0486071,0
0.00051384,0.003770773,-0.049202662,0
0.000450172,0.003421578,-0.048782606,0
-0.002209341,0.007713013,-0.045444459,0
-0.002785107,0.007791689,-0.044231772,0
-0.0025086,0.009983349,-0.044282872,0
-0.002391517,0.009941801,-0.043760628,0
0.003717778,0.007879264,-0.048472915,0
0.003916976,0.007515339,-0.048555367,0
-0.001861699,0.007605683,-0.045804713,0
-0.000756404,0.007111762,-0.048226062,0
-0.001617059,0.007545287,-0.046657413,0
-0.001282451,0.007393425,-0.047015455,0
-0.001518099,0.007473033,-0.046163633,0
0.001408582,0.009934313,-0.046978995,0
0.002655491,0.009148629,-0.048008755,0
0.002432349,0.009363906,-0.047585364,0
0.003012602,0.008830003,-0.04799046,0
0.002852543,0.009044069,-0.047563728,0
0.003356025,0.008462987,-0.047966603,0
-0.000665815,0.007025,-0.047735095,0
-0.000964281,0.007220335,-0.047374409,0
0.002035933,0.009633476,-0.047331311,0
0.001814771,0.009775045,-0.046886459,0
0.000616679,0.003925384,-0.048756082,0
0.004267863,0.00445445,-0.049575165,0
0.000688605,0.004336262,-0.048702508,0
0.004329458,0.006403992,-0.048676658,0
0.004211286,0.006840739,-0.048536982,0
0.004082032,0.007224254,-0.048337564,0
0.003673099,0.008045043,-0.047971003,0
0.000733151,0.004621247,-0.048379317,0
-0.000390706,0.006806334,-0.04809754,0
7.40E-05,0.006296689,-0.048824873,0
-0.000142605,0.006563822,-0.048461068,0
0.000667639,0.005053213,-0.048487071,0
0.000531332,0.005486773,-0.048596304,0
0.000330252,0.005904688,-0.04870842,0
-0.000260847,-0.000260283,-0.049123708,0
0.000111972,-1.10E-05,-0.049321771,0
0.000788591,0.000487068,-0.049700301,0
0.000480382,0.000249521,-0.049514398,0
0.004424485,0.005037593,-0.049006309,0
0.003262064,0.00262679,-0.049812209,0
0.004351541,0.004584878,-0.049108084,0
0.003561796,0.002955396,-0.04959907,0
0.004226882,0.004146779,-0.049205091,0
0.004050883,0.003724262,-0.049310938,0
0.003824887,0.003319455,-0.049435079,0
0.001146759,0.000697031,-0.049632948,0
0.002492722,0.001781843,-0.049745757,0
0.002769629,0.002056766,-0.049764123,0
0.003054811,0.002283644,-0.049534217,0
0.001553866,0.000954749,-0.049553435,0
0.001961465,0.001228973,-0.049447011,0
0.002363928,0.00153322,-0.049351368,0
-0.003775992,0.007780392,-0.042239606,0
-0.003367406,0.009760184,-0.042734295,0
-0.0030392,0.00982156,-0.043077644,0
-0.00271377,0.009882339,-0.04342011,0
-0.003147891,0.007840389,-0.043885916,0
-0.003449911,0.007818948,-0.043063473,0
-0.003069738,0.007784993,-0.04340091,0
-0.002699555,0.007733288,-0.043747831,0
-0.002269936,0.009897999,-0.043237183,0
0.001138388,0.010028344,-0.046644066,0
0.00155659,0.009897611,-0.046523917,0
0.000435448,0.01017448,-0.046412576,0
0.000860455,0.010097916,-0.046287242,0
-0.001161675,0.010150212,-0.045147236,0
-0.000303024,0.010230326,-0.046189129,0
0.000137147,0.010195703,-0.046047289,0
-0.000668306,0.010215257,-0.045839004,0
-0.000850938,0.010181981,-0.045411296,0
-0.002189682,0.010038157,-0.044604987,0
-0.00207319,0.009999181,-0.044099495,0
-0.002435294,0.007726587,-0.044589221,0
-0.002093653,0.007642116,-0.044951275,0
-0.001463879,0.010105334,-0.04480632,0
-0.001763677,0.01005422,-0.044449557,0
-0.001330146,0.010066096,-0.044281948,0
-0.003722524,0.007724422,-0.041739151,0
-0.003377546,0.007762583,-0.042567242,0
-0.003253061,0.0097116,-0.04220438,0
-0.002922092,0.009774274,-0.042548686,0
-0.003587307,0.009648765,-0.041861016,0
-0.003477486,0.00959681,-0.041331727,0
-0.003139471,0.0096605,-0.041675139,0
-0.001949819,0.009957393,-0.043581668,0
-0.001635984,0.010013889,-0.04393002,0
-0.00118032,0.001223424,-0.0474873,0
-0.000607343,0.00177532,-0.048014268,0
-0.000902902,0.001473032,-0.047740165,0
0.000258443,0.00281815,-0.048097212,0
-0.000255222,0.002049438,-0.047700197,0
1.61E-05,0.002417115,-0.047907848,0
0.004443366,0.005497223,-0.048900157,0
0.004409717,0.005954785,-0.048791081,0
0.000465085,0.003255049,-0.048250604,0
0.000622622,0.003708013,-0.04831779,0
-0.001753409,0.00753355,-0.045312241,0
-0.002339888,0.007663403,-0.044102062,0
0.004352372,0.006508168,-0.048207831,0
0.004437173,0.006080628,-0.048312917,0
0.0039104,0.007617492,-0.048138615,0
0.003946322,0.007679265,-0.047705237,0
-5.37E-05,0.006468223,-0.047974508,0
0.004246988,0.006913852,-0.04803808,0
-0.001415472,0.007399095,-0.045671668,0
-0.000298713,0.006714527,-0.04760864,0
-0.000571935,0.00693794,-0.047244459,0
-0.001185816,0.007317009,-0.046522584,0
-0.000869054,0.007138619,-0.04688254,0
-0.001086386,0.007239816,-0.046031088,0
0.002716989,0.009223924,-0.047143828,0
0.002385973,0.00945183,-0.047130462,0
0.004118991,0.007291968,-0.047850493,0
0.003789289,0.007985205,-0.047549527,0
0.003218442,0.008703221,-0.047530655,0
0.003071482,0.008934708,-0.047110293,0
0.00355568,0.008331991,-0.047473617,0
0.003801335,0.008075246,-0.047207348,0
0.003992928,0.00775651,-0.047264364,0
0.004161371,0.007391337,-0.047383785,0
0.002184884,0.009603499,-0.046806186,0
0.001965439,0.009741209,-0.046425413,0
0.000718681,0.004167203,-0.048323333,0
0.000788675,0.004473104,-0.04793727,0
0.000739713,0.004935734,-0.048017178,0
-0.000203069,0.006621778,-0.047119629,0
0.000157834,0.006198572,-0.048341621,0
3.98E-05,0.006370556,-0.047487188,0
